Western Africa,2017-11-26,1.0,,1,,,1.0,1.0,Unknown,Sub-Saharan Africa (P),Vehicle accident / death linked to hazardous transport,Burkina Faso,,"Ougadougou, Burkina Faso",http://www.mixedmigration.org/4mi/,2,"What is 4Mi?

4Mi is the Mixed Migration Centre’s flagship primary data collection system, an innovative approach that helps fill knowledge gaps, and inform policy and response regarding the nature of mixed migratory movements and the protection risks for migrants on the move. It is a regular, standardized, quantitative and globalized system, with a network of more than 120 field enumerators who are conducting survey interviews with migrants on the move in around 15 countries at any one point in time.

In-depth survey interviews with migrants

4Mi has a unique network of field enumerators situated along frequently used mixed migration routes and in major migratory hubs. Our enumerators use a standard in-depth survey to conduct more than 1,000 4Mi interviews per month with migrants who have recently arrived in a location or are still on the move. MMC has conducted more than 125,000 surveys since 4Mi began in 2014.

Through 4Mi, MMC places those on the move and what they say at the heart of our understanding of the mixed migration phenomenon, and the 4Mi approach enables MMC to gather extensive and timely data relating to individual profiles, drivers of migration, experiences and decision-making along the journey, interactions with smugglers, and aspirations and destination choices.

More on how 4Mi works, our methodology and how we collect our data, can be found here in our FAQs"
Northern Africa,2017-11-26,3.0,,3,,,,,Unknown,Unknown,Vehicle accident / death linked to hazardous transport,Libya,Sahara Desert crossing,"Unspecified location in the Sahara desert, Libya",http://www.mixedmigration.org/4mi/,2,"What is 4Mi?

4Mi is the Mixed Migration Centre’s flagship primary data collection system, an innovative approach that helps fill knowledge gaps, and inform policy and response regarding the nature of mixed migratory movements and the protection risks for migrants on the move. It is a regular, standardized, quantitative and globalized system, with a network of more than 120 field enumerators who are conducting survey interviews with migrants on the move in around 15 countries at any one point in time.

In-depth survey interviews with migrants

4Mi has a unique network of field enumerators situated along frequently used mixed migration routes and in major migratory hubs. Our enumerators use a standard in-depth survey to conduct more than 1,000 4Mi interviews per month with migrants who have recently arrived in a location or are still on the move. MMC has conducted more than 125,000 surveys since 4Mi began in 2014.

Through 4Mi, MMC places those on the move and what they say at the heart of our understanding of the mixed migration phenomenon, and the 4Mi approach enables MMC to gather extensive and timely data relating to individual profiles, drivers of migration, experiences and decision-making along the journey, interactions with smugglers, and aspirations and destination choices.

More on how 4Mi works, our methodology and how we collect our data, can be found here in our FAQs"
Western Africa,2017-11-27,2.0,,2,,,2.0,,Unknown,Sub-Saharan Africa (P),Sickness / lack of access to adequate healthcare,Benin,,"Cotonou, Benin",http://www.mixedmigration.org/4mi/,2,"What is 4Mi?

4Mi is the Mixed Migration Centre’s flagship primary data collection system, an innovative approach that helps fill knowledge gaps, and inform policy and response regarding the nature of mixed migratory movements and the protection risks for migrants on the move. It is a regular, standardized, quantitative and globalized system, with a network of more than 120 field enumerators who are conducting survey interviews with migrants on the move in around 15 countries at any one point in time.

In-depth survey interviews with migrants

4Mi has a unique network of field enumerators situated along frequently used mixed migration routes and in major migratory hubs. Our enumerators use a standard in-depth survey to conduct more than 1,000 4Mi interviews per month with migrants who have recently arrived in a location or are still on the move. MMC has conducted more than 125,000 surveys since 4Mi began in 2014.

Through 4Mi, MMC places those on the move and what they say at the heart of our understanding of the mixed migration phenomenon, and the 4Mi approach enables MMC to gather extensive and timely data relating to individual profiles, drivers of migration, experiences and decision-making along the journey, interactions with smugglers, and aspirations and destination choices.

More on how 4Mi works, our methodology and how we collect our data, can be found here in our FAQs"
Mediterranean,2017-11-27,1.0,,1,,,1.0,,Unknown,Northern Africa,Mixed or unknown,Spain,Western Mediterranean,"Body found inside boat in Port of Melilla, Spain",http://bit.ly/2B8UkOs,3,
Mediterranean,2017-11-28,1.0,,1,,,1.0,,Unknown,Sub-Saharan Africa (P),Drowning,Spain,Western Mediterranean,"5 miles south of Cape Trafalgar, near Barbate, Cádiz, Spain",http://bit.ly/2igJf78,4,
Europe,2017-11-28,4.0,,4,4.0,,,,Pakistan,Southern Asia,Vehicle accident / death linked to hazardous transport,Greece,,"Cliff near Kavala, east of Thessaloniki, Greece",http://bit.ly/2Bks8Fi,3,"THESSALONIKI, Greece (AP) — Four people died during a police chase in northern Greece when an overcrowded smuggler’s car carrying eight migrants, including two in the trunk, plunged off a 90-foot cliff, authorities said Wednesday.

Health officials said the other four migrants and the Pakistani driver of the car were injured in the accident late Tuesday near the town of Kavala, east of Thessaloniki.

Kavala hospital director Anastassios Karassavoglou told The Associated Press that one man was in intensive care with multiple bone fractures, while the other four were in relatively good condition.

Police said the accident occurred when the driver ignored police orders to stop on a highway, turned onto a smaller road and lost control of the vehicle. One of those in the trunk died.

The names and nationalities of the migrants were not immediately known.

The 35-year-old driver faces multiple manslaughter and human trafficking charges.

The car was carrying the migrants west from the Turkish border, which they had crossed illegally.

In a similar incident late Tuesday in the same area, police arrested a 19-year-old Pakistani who was allegedly driving a car with another seven people on board from the Turkish border area to Thessaloniki.

Police said the suspect drove through a police highway checkpoint and was eventually stopped on a secondary road. The car was carrying five Pakistani migrants, an Afghan and an alleged accomplice of the driver who managed to escape. The migrants had allegedly paid 2,100 euros ($2,500) each to be taken to Thessaloniki.

Despite a series of Balkan border closures and a deal between the European Union and Turkey in early 2016 to restrict the unchecked flow of migrants through Greece to Europe’s prosperous heartland, thousands still cross from Turkey to the Greek islands in smuggling boats.

Nearly 16,000 are stuck on Greece’s eastern Aegean Sea islands in camps that human rights groups have repeatedly criticized as overcrowded and lacking in proper housing facilities."
Mediterranean,2017-11-29,3.0,1.0,4,2.0,,,,Unknown,Sub-Saharan Africa (P),Drowning,Spain,Western Mediterranean,"5 miles south of Tarifa, Cádiz, Spain",http://bit.ly/2k9fLZo,5,
North America,2017-11-29,1.0,,1,,,1.0,,Guatemala,Central America,Violence,United States of America,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",http://bit.ly/2k9vqYx,5,"Arizona Border Patrol agent fatally shoots man suspected of being undocumented immigrant

Show Caption Hide Caption The Wall: Border crossers and a desert of death A Phoenix woman got a call from migrants who were illegally crossing the border with her brother. He was sick. He kept walking but hadn't been seen since. She decided to go looking for him in the Arizona desert. A USA TODAY NETWORK video production.

A man who was suspected of being an undocumented immigrant was shot and killed by a U.S. Border Patrol agent in southern Arizona on Wednesday morning, officials said.

The shooting occurred in a remote area of the Baboquivari Mountain Range west of Three Points, which is about 27 miles southwest of Tucson, the U.S. Border Patrol Tucson Sector said in a press release.

Just before noon, the Border Patrol agent shot the man after the agent was assaulted by the suspect, the release said.

The man was among a group of suspected undocumented immigrants, the statement said.

The other three members of the group were taken into custody, officials said.

Agents were searching the area for others Wednesday, officials added.

Th incident is under investigation by the FBI, Customs and Border Protection's Office of Professional Responsibility and Tohono O'odham Nation Police Department.

No further information was provided Wednesday.

Border Patrol officials said they would be holding a press conference in Tucson Thursday morning to provide additional information.

SPECIAL REPORT | THE WALL

2,000-mile journey in shadow of border wall

The wall that will make a human smuggler rich

Border crossers, and the wall that won't stop them

No fence has stopped drug traffickers at border

Border ranchers, in a world without a wall"
Mediterranean,2017-11-30,,28.0,28,6.0,4.0,23.0,1.0,Unknown,Sub-Saharan Africa (P),Drowning,Morocco,Western Mediterranean,"Unspecified location in Gibraltar Strait. Boat left from Asilah, Morocco",http://bit.ly/2zBICs0,4,
Northern Africa,2017-11-30,14.0,,14,,1.0,,1.0,Unknown,Unknown,Mixed or unknown,Libya,Sahara Desert crossing,"Bani Walid, Libya",http://www.mixedmigration.org/4mi/,2,"What is 4Mi?

4Mi is the Mixed Migration Centre’s flagship primary data collection system, an innovative approach that helps fill knowledge gaps, and inform policy and response regarding the nature of mixed migratory movements and the protection risks for migrants on the move. It is a regular, standardized, quantitative and globalized system, with a network of more than 120 field enumerators who are conducting survey interviews with migrants on the move in around 15 countries at any one point in time.

In-depth survey interviews with migrants

4Mi has a unique network of field enumerators situated along frequently used mixed migration routes and in major migratory hubs. Our enumerators use a standard in-depth survey to conduct more than 1,000 4Mi interviews per month with migrants who have recently arrived in a location or are still on the move. MMC has conducted more than 125,000 surveys since 4Mi began in 2014.

Through 4Mi, MMC places those on the move and what they say at the heart of our understanding of the mixed migration phenomenon, and the 4Mi approach enables MMC to gather extensive and timely data relating to individual profiles, drivers of migration, experiences and decision-making along the journey, interactions with smugglers, and aspirations and destination choices.

More on how 4Mi works, our methodology and how we collect our data, can be found here in our FAQs"
Northern Africa,2017-11-30,3.0,,3,,,3.0,,Unknown,Unknown,Mixed or unknown,Libya,,"Sabratha, Libya",http://www.mixedmigration.org/4mi/,2,"What is 4Mi?

4Mi is the Mixed Migration Centre’s flagship primary data collection system, an innovative approach that helps fill knowledge gaps, and inform policy and response regarding the nature of mixed migratory movements and the protection risks for migrants on the move. It is a regular, standardized, quantitative and globalized system, with a network of more than 120 field enumerators who are conducting survey interviews with migrants on the move in around 15 countries at any one point in time.

In-depth survey interviews with migrants

4Mi has a unique network of field enumerators situated along frequently used mixed migration routes and in major migratory hubs. Our enumerators use a standard in-depth survey to conduct more than 1,000 4Mi interviews per month with migrants who have recently arrived in a location or are still on the move. MMC has conducted more than 125,000 surveys since 4Mi began in 2014.

Through 4Mi, MMC places those on the move and what they say at the heart of our understanding of the mixed migration phenomenon, and the 4Mi approach enables MMC to gather extensive and timely data relating to individual profiles, drivers of migration, experiences and decision-making along the journey, interactions with smugglers, and aspirations and destination choices.

More on how 4Mi works, our methodology and how we collect our data, can be found here in our FAQs"
Northern Africa,2017-11-30,2.0,,2,,,2.0,,Unknown,Unknown,"Harsh environmental conditions / lack of adequate shelter, food, water",Libya,Sahara Desert crossing,"Unspecified location in the Sahara desert, Libya",http://www.mixedmigration.org/4mi/,2,"What is 4Mi?

4Mi is the Mixed Migration Centre’s flagship primary data collection system, an innovative approach that helps fill knowledge gaps, and inform policy and response regarding the nature of mixed migratory movements and the protection risks for migrants on the move. It is a regular, standardized, quantitative and globalized system, with a network of more than 120 field enumerators who are conducting survey interviews with migrants on the move in around 15 countries at any one point in time.

In-depth survey interviews with migrants

4Mi has a unique network of field enumerators situated along frequently used mixed migration routes and in major migratory hubs. Our enumerators use a standard in-depth survey to conduct more than 1,000 4Mi interviews per month with migrants who have recently arrived in a location or are still on the move. MMC has conducted more than 125,000 surveys since 4Mi began in 2014.

Through 4Mi, MMC places those on the move and what they say at the heart of our understanding of the mixed migration phenomenon, and the 4Mi approach enables MMC to gather extensive and timely data relating to individual profiles, drivers of migration, experiences and decision-making along the journey, interactions with smugglers, and aspirations and destination choices.

More on how 4Mi works, our methodology and how we collect our data, can be found here in our FAQs"
Northern Africa,2017-11-30,2.0,,2,,2.0,,,Unknown,Unknown,"Harsh environmental conditions / lack of adequate shelter, food, water",Libya,Sahara Desert crossing,"Sahara desert, Libya",http://www.mixedmigration.org/4mi/,2,"What is 4Mi?

4Mi is the Mixed Migration Centre’s flagship primary data collection system, an innovative approach that helps fill knowledge gaps, and inform policy and response regarding the nature of mixed migratory movements and the protection risks for migrants on the move. It is a regular, standardized, quantitative and globalized system, with a network of more than 120 field enumerators who are conducting survey interviews with migrants on the move in around 15 countries at any one point in time.

In-depth survey interviews with migrants

4Mi has a unique network of field enumerators situated along frequently used mixed migration routes and in major migratory hubs. Our enumerators use a standard in-depth survey to conduct more than 1,000 4Mi interviews per month with migrants who have recently arrived in a location or are still on the move. MMC has conducted more than 125,000 surveys since 4Mi began in 2014.

Through 4Mi, MMC places those on the move and what they say at the heart of our understanding of the mixed migration phenomenon, and the 4Mi approach enables MMC to gather extensive and timely data relating to individual profiles, drivers of migration, experiences and decision-making along the journey, interactions with smugglers, and aspirations and destination choices.

More on how 4Mi works, our methodology and how we collect our data, can be found here in our FAQs"
Northern Africa,2017-12-01,2.0,,2,,,2.0,,Unknown,Unknown,Vehicle accident / death linked to hazardous transport,Libya,Sahara Desert crossing,"Sahara desert, Libya",http://www.mixedmigration.org/4mi/,2,"What is 4Mi?

4Mi is the Mixed Migration Centre’s flagship primary data collection system, an innovative approach that helps fill knowledge gaps, and inform policy and response regarding the nature of mixed migratory movements and the protection risks for migrants on the move. It is a regular, standardized, quantitative and globalized system, with a network of more than 120 field enumerators who are conducting survey interviews with migrants on the move in around 15 countries at any one point in time.

In-depth survey interviews with migrants

4Mi has a unique network of field enumerators situated along frequently used mixed migration routes and in major migratory hubs. Our enumerators use a standard in-depth survey to conduct more than 1,000 4Mi interviews per month with migrants who have recently arrived in a location or are still on the move. MMC has conducted more than 125,000 surveys since 4Mi began in 2014.

Through 4Mi, MMC places those on the move and what they say at the heart of our understanding of the mixed migration phenomenon, and the 4Mi approach enables MMC to gather extensive and timely data relating to individual profiles, drivers of migration, experiences and decision-making along the journey, interactions with smugglers, and aspirations and destination choices.

More on how 4Mi works, our methodology and how we collect our data, can be found here in our FAQs"
Northern Africa,2017-12-01,10.0,,10,,,10.0,,Unknown,Unknown,"Harsh environmental conditions / lack of adequate shelter, food, water",Libya,Sahara Desert crossing,"Unspecified location in the Sahara desert, Libya",http://www.mixedmigration.org/4mi/,2,"What is 4Mi?

4Mi is the Mixed Migration Centre’s flagship primary data collection system, an innovative approach that helps fill knowledge gaps, and inform policy and response regarding the nature of mixed migratory movements and the protection risks for migrants on the move. It is a regular, standardized, quantitative and globalized system, with a network of more than 120 field enumerators who are conducting survey interviews with migrants on the move in around 15 countries at any one point in time.

In-depth survey interviews with migrants

4Mi has a unique network of field enumerators situated along frequently used mixed migration routes and in major migratory hubs. Our enumerators use a standard in-depth survey to conduct more than 1,000 4Mi interviews per month with migrants who have recently arrived in a location or are still on the move. MMC has conducted more than 125,000 surveys since 4Mi began in 2014.

Through 4Mi, MMC places those on the move and what they say at the heart of our understanding of the mixed migration phenomenon, and the 4Mi approach enables MMC to gather extensive and timely data relating to individual profiles, drivers of migration, experiences and decision-making along the journey, interactions with smugglers, and aspirations and destination choices.

More on how 4Mi works, our methodology and how we collect our data, can be found here in our FAQs"
Northern Africa,2017-12-02,3.0,,3,,3.0,,,Unknown,Unknown,"Harsh environmental conditions / lack of adequate shelter, food, water",Libya,Sahara Desert crossing,"Unspecified location in the Sahara desert, Libya",http://www.mixedmigration.org/4mi/,2,"What is 4Mi?

4Mi is the Mixed Migration Centre’s flagship primary data collection system, an innovative approach that helps fill knowledge gaps, and inform policy and response regarding the nature of mixed migratory movements and the protection risks for migrants on the move. It is a regular, standardized, quantitative and globalized system, with a network of more than 120 field enumerators who are conducting survey interviews with migrants on the move in around 15 countries at any one point in time.

In-depth survey interviews with migrants

4Mi has a unique network of field enumerators situated along frequently used mixed migration routes and in major migratory hubs. Our enumerators use a standard in-depth survey to conduct more than 1,000 4Mi interviews per month with migrants who have recently arrived in a location or are still on the move. MMC has conducted more than 125,000 surveys since 4Mi began in 2014.

Through 4Mi, MMC places those on the move and what they say at the heart of our understanding of the mixed migration phenomenon, and the 4Mi approach enables MMC to gather extensive and timely data relating to individual profiles, drivers of migration, experiences and decision-making along the journey, interactions with smugglers, and aspirations and destination choices.

More on how 4Mi works, our methodology and how we collect our data, can be found here in our FAQs"
Northern Africa,2017-12-03,2.0,,2,,,2.0,,Unknown,Unknown,Mixed or unknown,Libya,Sahara Desert crossing,"Unspecified location in the Sahara desert, Libya",http://www.mixedmigration.org/4mi/,2,"What is 4Mi?

4Mi is the Mixed Migration Centre’s flagship primary data collection system, an innovative approach that helps fill knowledge gaps, and inform policy and response regarding the nature of mixed migratory movements and the protection risks for migrants on the move. It is a regular, standardized, quantitative and globalized system, with a network of more than 120 field enumerators who are conducting survey interviews with migrants on the move in around 15 countries at any one point in time.

In-depth survey interviews with migrants

4Mi has a unique network of field enumerators situated along frequently used mixed migration routes and in major migratory hubs. Our enumerators use a standard in-depth survey to conduct more than 1,000 4Mi interviews per month with migrants who have recently arrived in a location or are still on the move. MMC has conducted more than 125,000 surveys since 4Mi began in 2014.

Through 4Mi, MMC places those on the move and what they say at the heart of our understanding of the mixed migration phenomenon, and the 4Mi approach enables MMC to gather extensive and timely data relating to individual profiles, drivers of migration, experiences and decision-making along the journey, interactions with smugglers, and aspirations and destination choices.

More on how 4Mi works, our methodology and how we collect our data, can be found here in our FAQs"
Western Asia,2017-12-03,10.0,,10,8.0,,,6.0,Syrian Arab Republic,Western Asia,Vehicle accident / death linked to hazardous transport,Türkiye,Syria to Türkiye,"In Altınözü district, Hatay, Türkiye. Likely crossed at Reyhanli border checkpoint.",http://bit.ly/2BGLDJ2,3,"At least 10 people died and eight others were heavily injured Sunday as a minibus carrying illegal migrants in Turkey's southern province of Hatay collided with a truck while trying to escape from gendarmerie roadblock.

Initial reports stated that the minibus was carrying a group of migrants that illegally entered into Turkey from Syria.

When the minibus came across with a regular gendarmerie roadblock in Altınözü district, the driver did not follow orders to stop and tried to escape.

Shortly after, the minibus collided with a truck coming from opposite direction, turning into a heap of junk after as it went under the truck and dragged for meters.

Ten migrants immediately died in the scene, whereas eight others, including the driver, were badly injured and rushed to nearby hospitals.

A large scale investigation was launched into the incident."
Mediterranean,2017-12-03,,3.0,3,18.0,,,,Unknown,Unknown,Drowning,Morocco,Western Mediterranean,"Off the coast of Tangiers, Morocco",http://bit.ly/2AHkGrX,4,"Watch The Med Alarm Phone Investigations – 3rd of December 2017 Case name: 2017_12_03-WM191 Situation: 21 travellers from Morocco, 3 people missing Status of WTM Investigation: Not concluded Place of Incident: Western Mediterranean

Summary of the Case:

On Sunday the 3rd of December, at 08:03am, we got alerted by a contact person to a boat in distress that had left from a beach south of Tangier towards Spain at 5am, carrying 21 persons. We called the boat at 08:13am and heard the voices of the travellers as well as the engine of the boat, but they could not hear us. We tried to gather more information about the exact place of departure in order to localize the boat. At 09:10am we managed to establish communication with the boat. Their engine wasn’t working anymore and they reported that people had fallen into the water. At 09:15am we alerted the Spanish rescue authority Salvamento Maritimo (SM). At 09:35am we called the boat again. They reported that only three persons were left on board out of the initial 21 travellers and that the others were in the water. At 09:45am we informed SM whose search operation we could observe on the live map Vesselfinder.

Only at 10:18am did we manage to re-establish contact to the travellers. The situation was getting more dangerous due to rising waves and water that entered the boat. We tried to localize them with descriptions of the commercial cargo ships they saw. We were in contact several times and always passed on the information we were given to SM. At 10:50am we managed to get a clear indication of their position: They saw a name of a cargo ship whose position we checked with Vesselfinder. They were between the cargo ship and the Moroccan coast.

At 10:52am we called SM to pass the news, and wrote an email with all information to the relevant authorities. At 11:19 we observed on Vesselfinder that the rescue asset of Salvamento Maritimo was leaving the area back towards the harbour of Tarifa. At 11:22am we called SM to investigate. They emphasized that the boat in distress was in Moroccan waters and therefore the case would not be their responsibility. They said that they had informed the Moroccan authorities. At 11:35am we called the Moroccan Rescue Coordination Center MRCC Rabat. They confirmed to have received the information from SM and said they would start a rescue operation.

We could not establish contact to the boat anymore and called MRCC Rabat again at 12:00, but they hadn’t found the boat yet. Also Salvamento didn’t have news.

At 12:42pm we reached the boat again. One person had lost consciousness, and the situation was getting critical. We could not find further indication of their position.

At 12:45pm we called MRCC Rabat again, but they did not have news. We therefore wrote another email to the Spanish and Moroccan authorities to request assistance from Spain in the search operation.

At 2:33pm the contact person informed us that the 18 people who were missing had survived and were with the Moroccan authorities. This information was confirmed at 4:30pm by SM.

We could not reach the travellers anymore. During the following days we were continuously calling SM and MRCC Rabat to put pressure on them to continue the search, and to find out if there were any new developments in the case. MRCC Rabat kept confirming that they were still searching for the boat, whilst SM claimed to have no responsibility in the case, as the boat had been in Moroccan waters. On the 6th of December at 5.47pm we chose to conclude that the three people had gone missing, as MRCC Rabat informed us that they were now mainly looking for other boats in the area. This catastrophe could probably have been avoided, if SM had chosen to act in the interest of saving lives at the point where we had a clear indication of the whereabouts of the boat. Instead they acted in the interest of fortress Europe, whose policy it is to push back the task of saving lives to their neighbouring states, without assuming any responsibility for the outcome."
Mediterranean,2017-12-04,1.0,,1,,,1.0,1.0,Algeria,Northern Africa,Drowning,Algeria,Western Mediterranean,"3,5 miles east of Kharrouba, Mostaganem, Algeria",http://bit.ly/2Bv6qQe,1,"Découvrez quels sont vos droits et vos devoirs en matière de gestion d’entreprise. Le sites de streaming eos.to est-il légal ? Comment faire valoir ses droits sur wish mon compte ? Nous répondons à vos questions et vous indiquons la procédure à suivre. the specific geneva brand most likely was acknowledged through the process of high quality diamond painting kits . rolex philippplein.to placed control in the furniture altar. braveness is definitely the emotional meaning related to best swiss best replica watch site 2022 . cheap chloe outlet is loaded with strength, vivid. rolex swiss https://www.franckmuller.to/ gets a suitable balance of straight line and arc of rigorous structure. the 2017 best https://www.bestvapesstore.com/ come in many styles and they are affordable to all the watch. swiss watchesbuy.pl owns a high factor within throughout the world watch business sector. replica collection that features the best https://www.tagheuerwatches.to available on the market available online at low prices."
Mediterranean,2017-12-04,3.0,,3,40.0,1.0,2.0,,Morocco,Northern Africa,Drowning,Morocco,Western Mediterranean,"Off the coast of Larache, Morocco",http://bit.ly/2ntZrDM,3,
Southern Asia,2017-12-04,3.0,,3,9.0,,,,Afghanistan,Southern Asia,Vehicle accident / death linked to hazardous transport,Iran (Islamic Republic of),,"15 km away from Murchehkhort, Isfahan, Iran",http://bit.ly/2iXad0a,3,
Northern Africa,2017-12-05,3.0,,3,,,,,Unknown,Unknown,Mixed or unknown,Libya,Sahara Desert crossing,"Bani Walid, Libya",http://www.mixedmigration.org/4mi/,2,"What is 4Mi?

4Mi is the Mixed Migration Centre’s flagship primary data collection system, an innovative approach that helps fill knowledge gaps, and inform policy and response regarding the nature of mixed migratory movements and the protection risks for migrants on the move. It is a regular, standardized, quantitative and globalized system, with a network of more than 120 field enumerators who are conducting survey interviews with migrants on the move in around 15 countries at any one point in time.

In-depth survey interviews with migrants

4Mi has a unique network of field enumerators situated along frequently used mixed migration routes and in major migratory hubs. Our enumerators use a standard in-depth survey to conduct more than 1,000 4Mi interviews per month with migrants who have recently arrived in a location or are still on the move. MMC has conducted more than 125,000 surveys since 4Mi began in 2014.

Through 4Mi, MMC places those on the move and what they say at the heart of our understanding of the mixed migration phenomenon, and the 4Mi approach enables MMC to gather extensive and timely data relating to individual profiles, drivers of migration, experiences and decision-making along the journey, interactions with smugglers, and aspirations and destination choices.

More on how 4Mi works, our methodology and how we collect our data, can be found here in our FAQs"
Northern Africa,2017-12-06,3.0,,3,,,,,Unknown,Unknown,Mixed or unknown,Egypt,Sahara Desert crossing,"Aswan, Egypt",http://www.mixedmigration.org/4mi/,2,"What is 4Mi?

4Mi is the Mixed Migration Centre’s flagship primary data collection system, an innovative approach that helps fill knowledge gaps, and inform policy and response regarding the nature of mixed migratory movements and the protection risks for migrants on the move. It is a regular, standardized, quantitative and globalized system, with a network of more than 120 field enumerators who are conducting survey interviews with migrants on the move in around 15 countries at any one point in time.

In-depth survey interviews with migrants

4Mi has a unique network of field enumerators situated along frequently used mixed migration routes and in major migratory hubs. Our enumerators use a standard in-depth survey to conduct more than 1,000 4Mi interviews per month with migrants who have recently arrived in a location or are still on the move. MMC has conducted more than 125,000 surveys since 4Mi began in 2014.

Through 4Mi, MMC places those on the move and what they say at the heart of our understanding of the mixed migration phenomenon, and the 4Mi approach enables MMC to gather extensive and timely data relating to individual profiles, drivers of migration, experiences and decision-making along the journey, interactions with smugglers, and aspirations and destination choices.

More on how 4Mi works, our methodology and how we collect our data, can be found here in our FAQs"
Northern Africa,2017-12-06,2.0,,2,,,2.0,,Unknown,Unknown,Mixed or unknown,Libya,Sahara Desert crossing,"Bani Walid, Libya",http://www.mixedmigration.org/4mi/,2,"What is 4Mi?

4Mi is the Mixed Migration Centre’s flagship primary data collection system, an innovative approach that helps fill knowledge gaps, and inform policy and response regarding the nature of mixed migratory movements and the protection risks for migrants on the move. It is a regular, standardized, quantitative and globalized system, with a network of more than 120 field enumerators who are conducting survey interviews with migrants on the move in around 15 countries at any one point in time.

In-depth survey interviews with migrants

4Mi has a unique network of field enumerators situated along frequently used mixed migration routes and in major migratory hubs. Our enumerators use a standard in-depth survey to conduct more than 1,000 4Mi interviews per month with migrants who have recently arrived in a location or are still on the move. MMC has conducted more than 125,000 surveys since 4Mi began in 2014.

Through 4Mi, MMC places those on the move and what they say at the heart of our understanding of the mixed migration phenomenon, and the 4Mi approach enables MMC to gather extensive and timely data relating to individual profiles, drivers of migration, experiences and decision-making along the journey, interactions with smugglers, and aspirations and destination choices.

More on how 4Mi works, our methodology and how we collect our data, can be found here in our FAQs"
Northern Africa,2017-12-06,2.0,,2,,,2.0,1.0,Unknown,Unknown,Mixed or unknown,Algeria,Sahara Desert crossing,"Tamanrasset, Algeria",http://www.mixedmigration.org/4mi/,2,"What is 4Mi?

4Mi is the Mixed Migration Centre’s flagship primary data collection system, an innovative approach that helps fill knowledge gaps, and inform policy and response regarding the nature of mixed migratory movements and the protection risks for migrants on the move. It is a regular, standardized, quantitative and globalized system, with a network of more than 120 field enumerators who are conducting survey interviews with migrants on the move in around 15 countries at any one point in time.

In-depth survey interviews with migrants

4Mi has a unique network of field enumerators situated along frequently used mixed migration routes and in major migratory hubs. Our enumerators use a standard in-depth survey to conduct more than 1,000 4Mi interviews per month with migrants who have recently arrived in a location or are still on the move. MMC has conducted more than 125,000 surveys since 4Mi began in 2014.

Through 4Mi, MMC places those on the move and what they say at the heart of our understanding of the mixed migration phenomenon, and the 4Mi approach enables MMC to gather extensive and timely data relating to individual profiles, drivers of migration, experiences and decision-making along the journey, interactions with smugglers, and aspirations and destination choices.

More on how 4Mi works, our methodology and how we collect our data, can be found here in our FAQs"
Northern Africa,2017-12-06,1.0,,1,,1.0,,,Unknown,Unknown,Sickness / lack of access to adequate healthcare,Libya,,"Tobruk, Libya",http://www.mixedmigration.org/4mi/,2,"What is 4Mi?

4Mi is the Mixed Migration Centre’s flagship primary data collection system, an innovative approach that helps fill knowledge gaps, and inform policy and response regarding the nature of mixed migratory movements and the protection risks for migrants on the move. It is a regular, standardized, quantitative and globalized system, with a network of more than 120 field enumerators who are conducting survey interviews with migrants on the move in around 15 countries at any one point in time.

In-depth survey interviews with migrants

4Mi has a unique network of field enumerators situated along frequently used mixed migration routes and in major migratory hubs. Our enumerators use a standard in-depth survey to conduct more than 1,000 4Mi interviews per month with migrants who have recently arrived in a location or are still on the move. MMC has conducted more than 125,000 surveys since 4Mi began in 2014.

Through 4Mi, MMC places those on the move and what they say at the heart of our understanding of the mixed migration phenomenon, and the 4Mi approach enables MMC to gather extensive and timely data relating to individual profiles, drivers of migration, experiences and decision-making along the journey, interactions with smugglers, and aspirations and destination choices.

More on how 4Mi works, our methodology and how we collect our data, can be found here in our FAQs"
Caribbean,2017-12-06,,12.0,12,,,2.0,,Dominican Republic,Caribbean,Drowning,Dominican Republic,Dominican Republic to Puerto Rico,"Off the coast of San Pedro de Macorís, Dominican Republic, en route to Puerto Rico",http://bit.ly/2D8lpDx,3,
